comment,n_star,date_time,label,positive_count,neutral_count,negative_count
nhân_viên đến điện_thoại 1 good 5 sao không nói đien thoại mặc_dù xài chíp p65 chiến game xem phim ổn hết chỗ chê pin trâu hơn con trâu,5,16/02/2020,Positive,4,0,0
sản_phẩm không đc tốt thông_số cấu_hình máy cammera quá tệ kết_nối wifi 4g chậm,1,9/3/2020,Negative,0,0,3
máy hay nóng tự đóng ứng_dụng pin sạc nhanh không thấy vô game lag ai ý_định mua máy mình khuyên 1 câu chân_thành đừng mua đừng nghe quoảng_cáo,1,28/10/2019,Negative,0,0,3
tôi thật_sự thất_vọng điện_thoại thật_sự cùi bắp lắc khỏi chê game offline văn khỏi game nói một hồi chắc tôi chửi tục quá 1âo thích_hợp_nhất mấy bạn trung á làm điên thoại mạnh hơn một_chút đi đừng khiêm tôn quá làm chúng_tôi 1chiec điện_thoại ngon không sao,1,31/07/2019,Negative,0,0,2
thật_sự quá tệ mở tab giật lag hoặc không mở cấu_hình thấp nhất tốc_độ màn_hình xuống 60hz riêng mở bong_bóng chat mess thật_sự giật mặc_dù mở messenger không hiểu chip exynos kém hay sản_xuất ở việt nam tồi thật_sự thất_vọng,1,15/03/2020,Negative,0,0,2
máy được camera cảm_ứng bàn_phím tệ nhắn_tin không đoán chữ tệ sóng yếu tìm số điện_thoại tìm trong danh_bạ tìm trong danh_bạ thao_tác tìm cùi bắp rát tệ nói_chung đổi file word đọc file exel thử nói_chung hàng Việt Nam thien vị một_chút 2 thực_sự nửa sao thôi,2,16/02/2020,Negative,1,0,2
sản_phẩm tốt mua 14_2 đến nay 1_3 pin ổn_định chơi game tốt sản_phẩm đáng dùng,5,2/3/2020,Positive,3,0,0
sản_phẩm cao_cấp dùng đáng đồng_tiền bỏ mình thích sản_phẩm chọn,5,26/08/2018,Positive,2,0,0
mua dùng 2 tháng chơi game liên quan fps 60 tụt liên gọi xuống 27 45 giật lag chơi kiểu rùa bò đầu mua thấy ngon ưng bụng hối_hận còn tác vụ khác không chê mua chơi game chán quá,3,6/5/2020,Negative,0,1,1
khá tốt trong tầm giá pin ổn loa tốt máy chơi game mấy dòng lớn khá nóng cam 64 ở mức đủ đẹp thôi xuất_sắc,5,12/4/2020,Positive,3,2,1
mới mua về cài_đặt ứng_dụng xong quay xập nguồn khởi_động liên_tục thi_thoảng 15 20 phút 1 phát chả hiểu sao cách cục wifi 4m được 1 vạch sóng,3,12/8/2020,Negative,0,0,2
sản_phẩm tốt xài rat ổn noi về giá tầm trung hết sảy con chơi gems mạnh cyng không pj lắc,5,26/03/2019,Positive,3,0,0
thất_vọng lẽ_ra máy tầm teung chạy chip qualcom tuyệt_vời vỏ đẹp nội_thất_k cơ,1,13/07/2020,Negative,1,1,1
điện_thoại chơi 5 7p tự quảng_cáo phiền_phức điện_thoại tự_nhiên quảng_cáo,2,29/04/2020,Negative,0,0,1
trưa hwa em mua ip7 plus 128gb ở 32 lê duẩn phần trà bá thành phố pleiku tôi gia lai nvien tiếp_đón thân_thiện đặc_biệt nhân viên kỹ_thuật hồng tiến làm_việc nhiệt_tình luôn vote 5 sao máy đag test kết_quả hihi ưng_ý nhân_viên shop quá lần mua ở,5,23/11/2017,Positive,1,0,0
ai muốn mua điện_thoại pin trâu mượt camera đẹp giá 4 6 triệu mua con đi nhé,5,7/8/2020,Positive,4,1,0
máy thiết_kế đẹp hiệu_năng sử_dụng mượt_mà xứng_đáng tầm giá 26990k 5 sao,5,24/08/2019,Positive,3,1,0
sản_phẩm tuyệt_vời pin khoẻ hiệu_năng mượt_mà chuyên cày game mình sài mua tới giờ ổn_định mượt_mà treo đơ nói_chung sản_phẩm đáng đồng_tiền bát gạo,5,27/08/2018,Positive,4,0,0
quá tệ lỗi phát nhạc tắt màn_hình wep nhân_viên hỗ_trợ không tốt quan_ngại,1,28/11/2019,Negative,0,0,3
mình mới đổi máy j7pro sang not 10 2 ngày máy chính hãng dùng chê điểm pin trâu sóng_khỏe cấu_hình mạnh_mẽ bạn huy đmx lục_quân chu_đáo nhiệt_tình điểm cộng chất_lượng 5,5,21/01/2020,Positive,5,0,0
mình dùng thấy ổn sóng bật ở chế_độ 2g 3g 4g tự_động yếu không dùng mạng 4g bật chế_độ 2g hoặc 3g sóng mạnh came đẹp mở khóa bằng khuôn_mặt nhanh vân tay ổn tầm giá không đòi_hỏi thêm,5,22/01/2020,Positive,2,2,0
máy 1 củ ông còn đòi chơi game ram cao pin trâu vân tiêu_chuẩn kép vãi thích dùng người khác dùng ai khiến ông sờ toàn trẻ trâu đánh_giá_như đúng chán,5,26/02/2020,Neutral,0,1,0
samsung biết lắng_nghe người tiêu_dùng tung bản cập_nhật hết loạn cảm_ứng pin trâu mở khuôn_mặt nhanh vân tay ổn_định tính đâu nản ai_ngờ nói_chung quá tuyệt_vời,5,21/05/2019,Positive,5,0,0
sam note10 mình mới mua đc 10 ngày ổn ngoại_trừ vân tay mở 4 5 lần không đc ai mình vân tay lỗi máy hay tình_trạng chung dòng máy shop,4,27/01/2020,Neutral,1,0,1
pin quá tốt máy ít nóng đa_nhiệm mượt nhân_viên tận_tình tuyệt_vời cửa_hàng không hàng demo nhân_viên sẵn_sàng bóc seal máy mới khách trải nghiệm 5 sao xứng_đáng cửa_hàng lê văn việt q9 mới trải nghiệm 4h đánh_giá sâu đc nói_chung tốt,5,24/05/2020,Positive,3,0,0
tải ứng_dụng bằng 4g không đươc mọi thứ thấy bình thường giá tầm tạm ổn nóng máy nhanh,2,17/07/2019,Negative,0,2,2
mua 1 tháng 3 ngày tình_trạng giật lag chơi game đẩy màn_hình chính tệ,3,6/9/2019,Negative,0,1,1
xài khá ổn trong tầm giá khuyên mọi người mua tác vụ mượt_mà tội camera hơi xấu chụp tối,5,18/02/2020,Positive,2,1,1
mình dùng a10 a30 a50 luôn 3 nào láp luôn dùng thời_gian đầu ổn cỡ được 1 tháng nó tan_tành dùng đứng máy chụp hình đứng luôn thoát không người gọi đến thấy đổ chuông không thấy hiển_thị cuộc_gọi nói_chung dở_tệ,1,23/12/2019,Negative,0,0,3
mới mua về hôm_qua chơi game không nóng sạc sực nhanh chụp hình đẹp chị nhân_viên tư_vấn tên ly dthw,5,20/11/2019,Positive,2,1,0
tôi thích sản_phẩm đừng mượt đúng tiền nào nấy,5,14/03/2020,Positive,2,1,0
máy quá ổn mượt không nóng ám mờ đen ở viềng chỗ phím hướng thôi với cam đẹp không chê đâu được,5,15/08/2020,Positive,3,0,1
máy dùng mượt cảm_biến vân tay ổn nhận_diện khuôn_mặt hơi kém cpu exynos 9610 thích bằng qualcomm snapdragon nói_chung ổn chê đâu,5,8/2/2020,Neutral,1,2,0
máy tụt pin nhanh chơi game thường_xuyên rớt wifi mặc_dù báo sóng đầy mọi người cân_nhắc mua sản_phẩm,1,28/06/2020,Negative,0,0,3
xài tháng 4 đến giờ mô_tả sản_phẩm tốt hơn số tiền mình bỏ nói_chung quá tốt,5,20/02/2020,Positive,1,1,0
oppo a91 chụp nét sao gửi hình_ảnh trang khác mờ không đọc,1,20/04/2020,Neutral,1,0,1
quá tốt pin trâu_dụng thích 2 3 ngày không sac máy mát cấu_hình game khỏe_ok,5,27/06/2020,Positive,3,0,0
bình_luận 1 lần quá thất_vọng về hiệu_năng xử_lí máy thua xa con j5 2016 cũ dùng máy mạng kém không tả kể còn hay đơ phí 8 triệu không mua làm a51 cả,1,12/1/2020,Negative,0,0,4
mới mua hôm_qua hài_lòng về hãng đầy_đủ tính_năng tôi nghe gọi to rõ tự_động ghi_âm cuộc_gọi phông_chữ to rõ pin dung_lượng lớn bàn_phím dễ bấm chức_năng hạn_chế thời_gian gọi cảm_ơn tgdđ giới_thiệu sản_phẩm,5,7/10/2019,Positive,3,0,0
quá tệ mua 3 tháng lần mở khoá màng hình chờ gần 20 giây sai_lầm mua đt,1,12/8/2020,Negative,0,0,2
sản_phẩm nói hỗ_trợ 5g chế_độ mạng hỗ_trợ 3g 4g thôi i máy sử_dụng ổn xài mượt di_động phục_vụ tốt,5,26/04/2020,Positive,3,0,1
2 tệ màn_hình ăn hok camera chụp ban_đêm mờ,1,3/10/2019,Negative,0,0,3
vừa_mới mua mún trả pin không trâu mink tưởng không hài_lòng vân tay không nhạy,1,25/05/2019,Negative,0,0,3
tổng_quan hài_lòng ủng_hộ vsmart khuyên bạn mua ở thế_giới di_động hệ_thống chi_nhánh rộng khắp bảo_hành dễ_dàng mình mua ở chỗ khác rẻ hơn được 1 tí đi bảo_hành đi đi_lại mệt người quá_tội,5,21/02/2020,Positive,2,0,0
mới mua mấy ngày máy giám giá 1 triệu tiếc quá máy bắt wifi kém quá hôm tgdd định gửi hãng thẩm_định mất 10 ngày thôi,4,3/4/2019,Negative,0,0,3
máy mua về mở vân tay toàn treo màn_hình vuốt đa_nhiệm dùng đc không tắt đi bật,2,28/07/2020,Negative,0,0,2
máy ngón cực ngon chơi game mượt pin trâu chụp ảnh đẹp tóm tốt,5,19/05/2019,Positive,4,0,0
trải nghiệm 2 ngày mình thấy khá xứng_đáng số tiền bỏ máy chạy nhanh màn_hình loa ổn pin dùng khá thoải_mái trong 1 ngày,5,8/2/2020,Positive,5,0,0
chán thật_sự máy chậm lag xem video facebook khựng bắt wifi kém mua bán luôn,1,2/2/2020,Negative,0,0,3
sao nhân_bản ứng_dụng messenger admin hỗ_trợ thêm về khả_năng ạ,3,3/2/2020,Negative,0,0,1
máy khỏe tôi yên_tâm mua hàng ở điện_máy xanh tôi quay ủng_hộ dài,5,25/08/2018,Positive,2,0,0
máy màu xanh đẹp cầm_chắc_tay pin trâu cam nét cấu_hình cơ_bản tầm 4 triệu máy ngon xài cơ_bản zalo face xem youtube 2 ngày mí sạc,5,2/3/2020,Positive,4,2,0
sài hơn 1 tháng thấy bình_thường ổn_định chạy ứng_dụng nhanh chụp hình ảo tối sạc pin quá lâu sạc hãng sạc gần 4 tiếng mới đầy toàn sạc đêm,4,30/01/2020,Positive,2,1,1
thôi đánh_giá bạn yên_tâm mua đt tớ dùng samsung 50s sợ quá không chịu nổi đổi 7plus đấy nói thế bác hiểu,5,14/02/2020,Negative,0,0,1
máy mua đc 2thang lỗi camera đổi đc không hoặc bảo_hành tôi xin cảm_ơn,1,21/06/2020,Negative,0,0,1
xài 1 tháng ngày_xưa dùng android 1 thời_gian máy đơ nhanh giờ quay xài em mượt mọi tác vụ luôn pin trâu sạc nhanh vừa_ý ngon trong tầm giá,5,6/12/2019,Positive,3,1,0
chán_chê hối_hận mua con khuyên anh em đừng mua mún chơi gram dứng máy liên_tục,1,13/11/2019,Negative,0,0,2
điện_thoại a12 pin quá tệ còn tệ hơn cả a5s dung_lượng pin 4230 ít sử_dụng 6h thua cả a5s tui mua xin hỏi mới mua 3 ngày đổi mới không,1,12/5/2020,Negative,0,0,1
ngon trong tầm giá tôi khá hài_lòng về đt pin ổn tác vụ cơ_bản mượt game ổn nói chung ổn,5,4/8/2019,Positive,3,1,0
mình khuyên mọi người đừng dùng mặt kính dễ vỡ lắm xem youtube màn_hình kính rõ nét chơi lien quan giật nhân_viên tư_vấn ép khách mua đc 1 ngày hối_tiếc,1,26/06/2020,Negative,1,0,4
tôi 70tuổi ở dĩ an bình dương mới mua dùng vsmart joy3 4 64gb 304 game ít chụp ảnh tin_tức facebook zalo mua hàng online thấy vsmart joy3 4 64gb dùng ổn duy_nhất máy lỗi firmware về sạc pin sạc 74 máy báo đầy pin cố sạc chút 76 máy tự_động ngắt sạc dù máy mát lạnh 32 cái mong xử_lý nhanh giúp email,4,8/5/2020,Neutral,1,0,1
ổn mức giá cảm_ứng vân tay không nhạy lắm khá ổn pin trâu loa ổn màn_hình tắt đc chức_năng 2 chạm hơi khó_chịu,5,4/5/2020,Positive,2,2,0
mua hồi tháng 2 giảm còn 5 triệu mấy ai chê xài 1 tháng mọi thứ ổn nhân_viên tư nhiệt_tình tầm trung không_thể đòi_hỏi vân tay nhạy chơi game ít giật lag thiết_kế đẹp_mắt màu lưng máy siêu đẹp nói_chung bạn túi_tiền tầm_tầm mua tốt dành làm_việc giải_trí ổn tin_dùng samsung bao năm,5,29/04/2020,Positive,4,1,1
máy chip thuộc tầm trung mới mua đc 1 tuần chơi quá lag thua cả chip 439 pin sạc lâu đầy máy xem youtube không cũng giật nói_chung thất_vọng,1,23/07/2020,Negative,0,0,2
sản_phẩm khá tốt đẹp camera tốt còn trung_bình gọi video hơi mờ máy hoàn_thiện tốt nóng máy mượt_mà đáng tiền nhân_viên phục_vụ mỏ cày nam tốt,5,11/6/2019,Positive,4,1,0
máy mới mua 1 đêm hao 5 phần_trăm pin mặc_dù ở chế_độ tiết_kiệm pin bật chế_độ máy_bay,3,13/03/2020,Negative,0,0,1
mình fan xiaomi hơi thất_vọng hàng chính hãng bản quốc_tế nhìu lỗi lâu_lâu loa thoại loại không nghe đc khởi_động máy mới nghe đc tôi khuyên bạn dán cường_lực camera bởi_vì nó dễ vỡ,3,17/05/2020,Negative,0,0,4
máy xài tốt 4 camera chụp siêu xin không còn nói về điện_thoại cả một đt tốt,5,28/12/2019,Positive,2,0,0
kkk Google máy cài mọi thứ xưa ngại vô_tư dùng đi mọi người ơi,5,1/6/2020,Positive,1,1,0
mọi thứ ổn ngoại_trừ chưa play tải về lâu đợi 15 20p thấy tải về được mạng ổn nhé,4,1/7/2020,Neutral,1,0,1
máy dùng mượt chơi game lag pin ổn màn_hình to lỗi máy bao_giờ,5,18/08/2018,Positive,4,0,0
máy dùng ổn đẹp chê cả nhân_viên tư_vấn nhiệt_tình,5,24/11/2019,Positive,3,0,0
camera quá xấu loại máy tầm giá camera ám xanh chụp nhòe sắc nét được pin trâu mới mua bản 4g 64g trải nghiệm thấy camera không thích hơi thất_vọng biết đổi máy khác_nào tầm giá được xin tư_vấn,3,9/3/2020,Negative,1,0,2
mình 1 số nhận_xét về máy ưu_điểm 1 nhân_viên ở khu cầu xéo longg thành_đồng_nai tư_vấn khá nhiệt_tình chu_đáo 2 máy to đẹp đúng mình mong_muốn 3 cam đẹp thấy màn bảo mờ mình thấy khá ổn rõ chụp gần_xa đẹp nhược_điểm pin tụt khá nhanh không chơi liên quan trận 20 mất 5 sáng mình sạc 100 cty làm nhìn còn 99 98 ở chế_độ mạng dữ_liệu còn wiffi thấy gần 1h mới mất 1 không biết mọi người nào mình,5,12/12/2019,Positive,3,0,1
quay xoay youtobe ơi óa giá rẻ tiền ít chả dám hít đồ thơm 1 sao,1,27/04/2020,Negative,1,0,2
bắt wifi yếu dù ở kế cục wifi không nhạy màn_hình không đẹp giá quá cao sản_phẩm,1,15/05/2020,Negative,0,0,3
máy hay đơ lướt web nhẹ đơ còn bật sáng màn_hình đổi máy mẫu vân thế không muốn đổi mệt lắm mai bán luân chấp_nhận mất 20,1,7/5/2020,Negative,0,0,1
sài tốt trong tầm giá cảm_ứng phản_hồi hơi chậm không_thể dồi hỏi trong phân khúc giá rẻ,5,12/5/2020,Negative,1,1,1
tuy vô nhựa nhẹ đẹp màn_hình coi phim không thấy mọi mặt pin ổn lóa to ngon 10 điểm ưng_ý mua,5,14/08/2020,Positive,5,0,0
con oppo reno3 pro mình xài thấy ổn máy mược sạc nhanh pin lâu chơi game mược máy ít nóng camera chụp ảnh khỏi chê đáng đồng_tiền,5,22/06/2020,Positive,5,0,0
mua đt pin 1 đêm tụt quá nhanh bgqafy đầu tụt 7 họ tụt 13 bật khoong sáng dùng cảm_ứng vân tay phím nguồn khoong sáng pin 5000 khoong cảm_thấy pin trâu,2,14/06/2020,Negative,0,0,2
mua 2 ngày pin tầm 3700 đêm hụt 10 lâu_lâu màn_hình nhảy lung_tung sạc lâu,2,18/01/2020,Negative,0,0,2
cam đẹp máy mượt pin trâu nhân_viên chăm_sóc cực_kì nhiệt_tình,5,20/04/2020,Positive,4,0,0
camera đẹp quay video tiếng ồn sạc nhanh tí nào vân tay nhạy lắm bạn nào nhu_cầu chơi game mua còn chỉ_thiên về quay video chụp ảnh cân_nhắc,2,15/08/2019,Negative,1,0,3
em dùng đc 3 thág hơn em đánh_giá máy ổn nhé chơi game lqmb pubg bật fps cao mượt mọi thứ dùng ổn còn về pin em đọc bình_luận bảo 116 pin tụt không biết mọi người nào nhưg đối với em thấy khác_biệt thấy pin khá trâu chơi game lqmb 6 7 tiếng mới xong pin còn 19 20 nói_chung máy với tầm giá gần 6 củ quá ngon,5,11/5/2020,Positive,3,1,0
đt nokia dùng muốn bỏ sọt rác khuyên anh em chọn hãng khác đt lỗi đầy kể_ra lỗi chắc ghi cả ngày mới hết tóm 1 câu nokia vứt sọt rác,1,19/07/2020,Negative,0,0,2
người nói iphone chịu thay_đổi dáng_vẻ bên ngoài hãng khác mình thấy hãng khác trừ sony còn hãng còn hầu_như đời máy na_ná về phần mặt sai iphone thui,5,15/03/2019,Negative,0,0,0
máy sài im mượt chụp hình xoá phong đẹp giá họp lý nhân_viên phục_vụ nhiệt_tình,5,26/01/2019,Positive,4,0,0
5 ngày cảm_nhận máy mượt cam đẹp loa nghe nhac hay pin đủ dùng 1 ngày vô_tư kém mọi người chê game mượt nóng máy ngốn pin cài cấu_hình trung_bình vẻ ổn hơn hài_lòng số tiền bỏ,4,16/05/2019,Positive,4,2,0
mới mua máy được 3 ngày về hiệu_năng khõi chê snap855 điểm trừ cảm_biến vân tay qa tệ,3,13/07/2020,Neutral,1,0,1
sao 3 ngày sử_dụng nhận_xét sao camara hoi kém pin tụt hoi nhanh con mọi thứ không vấn_đề gì cam quá đẹp,4,15/12/2019,Negative,1,1,1
lần đầu_tiên xài xiaomi cảm_giác cầm nắm sử_dụng mượt_mà máy hình_thức đẹp dán sẵn màn_hình trang_bị ốp lưng camera chụp đẹp lồi quá ốp lưng thấy lồi sợ trầy quá thời_gian đánh_giá tiếp,5,3/4/2020,Positive,3,1,0
đắt chất_lượng tầm 5 triệu hợp_lý tức muốn đổi dòng khác mọi người cân_nhắc mua sản_phẩm,1,29/12/2019,Negative,0,1,1
máy trải nghiệm tốt về hiệu_năng cầm nắm nhược_điểm bắt wifi hơi yếu chuông rừng hơi đuối ở ngoài hơi khó nhận mình cuộc_gọi nhân_viên đmx nhiệt_tình,4,5/5/2020,Positive,3,0,1
mình dùng lâu mượt camera cực sắc nét đấy đánh_giá mình dành xiaomi y19 mình tiền mua ip11,5,30/07/2020,Positive,2,0,0
máy dùng tốt thứ mượt về pin dùng hay dùng hao khá nhanh máy mới,4,13/09/2019,Positive,2,0,1
iphone 7plus không_thể phát nhạc hai thiết_bị loa blutooth android luôn đi về cải_tiến_công_nghệ ios thật đáng buồn,3,21/03/2020,Positive,2,0,0
sản_phẩm ổn tội pin mau cạn lắm hầu_hết iphone pin trâu mới mua 2 tuần giảm thêm 1 triệu xót ghê,3,17/03/2020,Negative,1,0,2
tệ nhất mình dùng mức giá gần 8 triệu camera không đẹp cảm_ứng nhảy loạn đầu_tiên loạn cảm_ứng tự tắt nguồn bật không đổi thứ 2 dùng đc gần 1 tháng bắt_đầu loạn cảm_ứng dùng 1 vài dòng so sánh tệ thật,2,10/11/2019,Negative,0,1,3
bạn nói thế_nào ấy máy tôi bật máy ít dùng 5 ngày chờ liền kiểu_dáng trông đẹp,5,20/01/2020,Positive,2,0,0
mới mua đươc 1 tuần máy ổn chơi game mượt lướt Facebook hay wed xíu máy nóng vậy mọi người,4,24/10/2019,Positive,1,1,0
mới mua máy được đúng 16ngày máy lỗi nặng chơi game đứng game màn_hình tự tắt wifi yếu mạnh pin yếu loạn cảm_ứng chán sản_phẩm quá,1,22/01/2020,Negative,0,0,4
nhận máy tối mùng 6 ở hà_nội nhân_viên giao đến tận nhà đc freeship phong_cách phục_vụ chuyên_nghiệp về phần máy nói đầu_tiên pin trâu vãi cả cứt mình online face kèm tác vụ bình_thường youtube chụp ảnh xài mess vậy 2 ngày xạc chơi trận liên_quân hết 2 3 pin mình chuyên game thứ camera hay màn_hình mình không để_ý lắm giá tiền bạn quá hời máy hiệu_năng như_vậy,5,8/4/2020,Positive,4,0,0
mua đc 3 ngày 7 lú thứ 3 thik thiết_kế nhoom nguyên khối dùng zalo nghe gọi chụp hình game ipad mini5 mọi thứ ổn tgdd nhiệt_tình ủng_hộ thêm nhu_cầu đỏi máy,5,12/6/2020,Positive,3,0,0
máy khá ổn cảm_ưng lâu_lâu đơ chơi game quá mượt pin trâu xài gần 1 ngày,5,19/05/2020,Positive,2,0,1
hối_hận mua trải nghiệm quá kém dòng chung phân khúc mới xài 4 ngày quá tệ,1,31/05/2020,Negative,0,1,1
tôi sắp mua máy anh em ạ sao thấy chê quá đổi ý hoang_mang,1,17/04/2020,Negative,0,0,0
cảm_biến vân tay đôi nhận sạc khá nhanh camera quá ngon cảm_biến lỗi đc đổi trả ạ,3,1/2/2020,Positive,3,0,0
máy tuy rẻ_tiền xài mấy tác vụ nhẹ ổn nhân_viên hổ trợ tốt mua xài chữa_cháy ổn rẻ pin hơi yếu thôi giá qua rẻ,5,30/06/2020,Positive,3,0,1
máy xài ổn mấy ngày đầu xài thấy tụt pin nhanh tắt bật xài thấy lấu hơn lên ios 11 yếu điểm sạc pin 100 vần còn hình tia chớp biết lỗi còn tuyệt_vời à còn tắt wifi bluetooh tắt hẳn ở phím tắt vô cài_đặt mới tắt hẳn,4,30/11/2017,Negative,1,1,1
mua xong em hối_hận bản màu trắng đầu tưởng đẹp thực_sự quá lòe loẹt,1,13/08/2020,Negative,0,0,2
điện_thoại mình mới mua ngày 18 01 2020 9h30 18h hết nó lỗi thất_vọng quá trời,4,18/01/2020,Negative,0,0,1
máy tốt đầy cầm máy hơi nóng update miui 11 không nóng pin trâu sạc nhanh 85 trở sạc hơi lâu nhân_viên phục_vụ tận_tâm tốt,5,7/3/2020,Positive,2,2,0
nói_thẳng đa_phần cmt ở anti fan gửi dìm hàng mua dùng thấy khá ngon trong tầm thực_tế không mấy ông mạng nào bảo lỗi này_nọ quan_trọng tìm_hiểu biết suy_nghĩ màn super amoled bật full độ sáng không tiết_kiệm điện chơi game liên_tục pin 10k nó tụt quần ở đừng đổ lỗi sản_phẩm che ngu bản_thân,5,28/12/2019,Positive,1,1,0
mới nhận máy xong sài ngon trong tầm giá đặt online giảm 500k trải nghiệm ngon hơn mấy em phân khúc chip 720g chạy khoẻ mát máy tuyệt,5,7/4/2020,Positive,3,0,0
mình mới mua đc 1 tháng trc mình dùng a7 20218 giờ chuyển a71 vậy_mà vân tay với nhận_dạng khuôn_mặt quá tệ với tầm tiền oppo nhận_diện với vân tay quá nhậy buồn wua hơn 10 triệu,3,25/04/2020,Negative,0,1,2
đổi sang thứ 4 lỗi quá thất_vọng về chất_lượng bù nhân_viên tgdd nhiệt_tình hỗ_trợ được an_ủi phần_nào đầu_tiên lỗi loa thoại đổi thứ 2 lỗi cổng xạc không xạc được đổi thứ 3 được 1 tháng lỗi loa thoại thứ 4 được 2 ngày máy tự tắt nguồn liên_tục bấm giữ nguồn 1 2 phút máy mới người_ta nới quá tam 3 bận giờ không lẽ giờ đổi t5 chán,1,12/7/2020,Negative,1,0,4
chơi game dung_lượng thấp còn lag quá tệ cảm_ứng không nhạy lắm muốn mua hàng tầm giá khuyên bạn mua realme hay redmi đừng mua samsung,1,9/5/2020,Negative,0,0,3
máy lag cảm_ứng vân tay quá tệ duyệt ứng_dụng lag kinh_khủng pin máy mới tệ quá tệ không hiểu nổi so sánh tung thị_trường không test hay sao á mục_đích sản_xuất con chắc chú_trọng camera hay sao á,3,17/04/2020,Negative,1,0,4
loa lớn hơi chát camera rõ nhung tối sắc_màu không đâm nét tạm ổn không được với oppo là chuyên_gia ve_camera chụp màn hinh 3 ngon vuốt hơi khó với vuốt xuống oppo chơi game mượt mình chơi game nặng nhé pin trâu lai sac nhanh tóm lai chơi game thi good còn nghe nhạc chup ảnh thi trung_bình ghi_âm rõ không tap âm trg tầm giá là good nha,5,17/07/2020,Positive,3,3,0
sản_phẩm mượt oke lướt Facebook ytb nhanh còn chơi game fps tụt 20 30 mượt lâu_lâu không bình thường mạng hay máy cũng lang_xíu,4,16/02/2020,Neutral,0,2,0
mua hơn 1 tháng ở đmx mọi tác vụ ở mức tạm pin trâu ốp dùng ốp realme 5 sao,5,17/05/2020,Neutral,0,2,0
nói_chung hài_lòng 1 mái đẹp 2 chơi games okey 3 bắt wifi cực tốt 4 giao_diện với tat vụ khác okey 5 pin trâu chó chọi chim kung chết 6 triệuong tầm giá chuẩn_ae 7 full hoạt động viền mỏng 8 cảm_ứng okey 9 bộ_nhớ với ram okey 10 p65 đả đủ bạn 48h sử_dụng xin chia_sẻ,5,2/1/2020,Positive,7,1,0
iphone 7 plus thể_hiện đột_phá apple về camera bộ đôi camera kép độ phân_giải 12 mp3 lần đầu_tiên xuất_hiện iphone 7 plus một camera góc rộng một camera tele giúp máy zoom quang_học 2 lần giữ nguyên_chất_lượng ảnh,5,29/06/2018,Positive,1,0,0
mới mua hôm_nay máy ổn với tầm giá mình thấy như_vậy quá ổn không đòi_hỏi pin lâu came chụp ổn số với xiaomi note 8 mình không hối_hận mua em,5,8/11/2019,Positive,3,1,0
xem mọi thứ ổn mình hay chơi game thích máy snapdragon 450 tầm giá còn cân_nhắc,2,2/8/2019,Negative,0,0,0
hài_lòng về thời_lượng pin nóng máy camera âm_nhạc ổn tầm giá,5,12/11/2019,Positive,4,1,0
máy dùng tạm thôi toi không full hoạt động với sạc nhanh không thích lăm màn_hình to không full hoạt động không đc nét lắm,2,14/04/2020,Negative,0,1,2
nó thật đời tôi dùng đả 3 đời vivo v5 v15 giờ v19 bao_giờ thất_vọng máy pin trâu quá ngon còn về chụp ảnh thôi khỏi nói nhé quá xuất_sắc mắt tôi 10 nhìn mây đêm còn không rỏ nó v19 chụp đêm ban_ngày quá chất,5,31/07/2020,Positive,3,0,0
ý_kiến cá_nhân máy dùng tốt mặc_dù máy mức pin hơn 3300 kết_nối wifi sử_dụng liên_tục 7h 16h còn 21 pin độ sáng 30 chạy tác vụ thông_thường hiện_tượng lag giật về game tùy cảm_nhận người tui chơi 1 tựa game nặng gần 2gb game chạy ổn khá mượt loa thoại loa ngoài to rõ máy sử_dụng lâu ấm nhẹ nóng ngoài_ra nhân_viên điện_máy xanh thế_giới di_động ở khu_vực sa đéc lai vung dễ_thương thái_độ phục_vụ khiến khách_hàng yêu thôi,5,1/4/2020,Positive,5,0,0
mình mua đt hôm 28 6 mua về vấn_đề pin đêm sao mất 11 dù mình tắt mạng tối_ưu hoá bạn mình ý_kiến đk không ạ,3,1/7/2020,Negative,0,0,1
mới mua máy chiều nay mình dùng 8 plus 7 plus chắc ổn cảm_nhận máy khá nhẹ cầm tay hơn 8 plus,5,14/07/2019,Positive,1,1,0
tốt trong tầm giá pin cực_kỳ trâu màn_hình amoled đừng đòi_hỏi quá mấy bạn ạ,5,15/03/2020,Positive,3,1,0
joy 3 xài tốt pin trâu màn_hình mượt camera ỗn wifi tạm ổn giao_diện ổn nói_chung mọi thứ quá ổn,5,18/06/2020,Positive,4,1,0
sử_dụng cơ_bản cưc tốt không giành chơi game với giải_trí giá bằng 1 2 mới sang,4,5/9/2019,Positive,2,0,1
màn_hình đơ suốt 1 tiếng đồng_hồ kèm pin nóng không thể tả chạy chương_trình 1 lần đơ,1,1/6/2020,Negative,0,0,2
nói_chung tuyệt phẩm samsung galaxy anh không còn gì nói tuyệt_vời,5,27/12/2019,Positive,1,0,0
lỗi sạc kiểm_tra 2l yêu_cầu đổi máy nhân_viên bảo máy bình_thường trong sạc 4 tiếng được 40 pin kiểm_tra sạc được 5p bảo máy bình_thường,1,6/4/2020,Negative,0,0,1
máy tạm camera chụp tiếc nhanh hết pin cực sài lâu máy nóng,3,6/5/2020,Negative,1,1,2
