comment,n_star,date_time,label,positive_count,neutral_count,negative_count
máy đẹp pin trâu camera đẹp nhân viên tư vấn nhiệt tình quá tuyệt vời,5,16/06/2019,Positive,4,0,0
mua đt mới mua 3 tháng loa nói người ta nghe mua giá gần 14 triệu chất lượng tệ quá,1,15/06/2020,Negative,0,1,2
máy nghe gọi xem youtube nghe fm và đọc báo mượt quá tốt 1 con máy vài trăm,5,20/07/2020,Positive,4,0,0
xài hay lag đơ máycó bấm tin nhắn đi lần nó hiện chữ lênnói chung hồi giờ xài samsung thấy maý nào mới mua về tệ máy nàya chị em nào ý định mua em nghỉ không nhé cảm ơn,2,7/3/2020,Negative,0,0,2
mình mới mua được 2 ngày xem tối đa công xuất pin thấy tụt gì đâu điện thoại màn hình 67 inch hao chơi game 4h liên tuc dọc báo hơn 10h pin còn 30,4,16/07/2019,Positive,2,1,0
cam xấu cấu hình tạm đc không bang may con oppo reamel xiaomi noi chung mua đt nay nguoi gia thôi,3,10/5/2020,Neutral,0,2,1
sài được 2 tháng pin 2 ngày lướt face với nhắn tin mess chơi game nhẹ howto mượt né tự game liên quân pubg chơi êm rủ,5,10/9/2019,Positive,1,1,0
oppo a9 2020 chơi game dở cấu hình dở hơn f9 pin cỡ 4000 không 5000 nhé game 4gb 8gb lừa à,1,13/10/2019,Negative,0,0,2
mình mới mua không đánh giá 1 âm thanh dở quá nhỉrè rè thế nào í,3,14/02/2020,Negative,0,0,1
máy mau hêt pin sąc 100 sáng đě tői chiêu hêt 44 khong xài cūng từ hêt pin thât võng wá,3,30/05/2020,Negative,0,0,1
máy mượt miui 11 pin trâu máy bắt wifi bắt xa khỏi chê mua về chiến game miễn bàn,5,17/12/2019,Positive,3,0,0
đầu tiên mình không ý đến tên xiaomi nghe anh bạn dùng 2 năm tư vấn mua luôn dùng thấy ổn mọi thứ mượt pin quá trâu camera hay lỗi muốn chụp không ảnh,3,5/7/2020,Positive,3,0,1
tốt điện thoại chơi game liên quân mượt lựa chọn tốt ai thích chơi liên quân,5,19/04/2019,Positive,2,0,0
máy dùng ổn lắm camera chụp hình đẹp vân tay màn hình ổn khá nhanh nói chung ổn lắm nha,5,17/04/2020,Positive,3,0,0
mới mua 5 ngày bây giờ điện thoại sọt ngang màn hình đường xem bạn giải quyết thế nào,2,10/5/2020,Negative,0,0,1
mình hôm nay đặt mua chả giảm đặt thấy mọi người đánh giá về con a51 tệ mình trưa dùng về xem sao mình người thích hãng đt sam sung cảm thấy hơi nản,3,20/04/2020,Negative,0,0,0
sản phẩm nói chung ổn pin trâuchụp hình đẹpgame mượt nhân viên nhiệt tình chu đáo,4,15/05/2019,Positive,5,0,0
điện thoại mới mua 1 tháng mở mạng khoảng 30p điện thoại nóng sao,3,12/10/2019,Negative,0,0,2
trải nghiệm đc 5 ngày em thấy 1 vài lỗi tắt wifi 1 thời gian tự bật không sử dụng tụt pin nhanh ý không app ngầm sạc lâu,4,19/02/2020,Negative,0,0,2
che phần tai nghe chế độ giúp bạn bỏ túi cấn máy ấn tào lao thường lỗi bạn than phiền bạn biết tính năng máy dùng tốt pin trâu cấu hình đủ chơi game nói chung tuyệt cảm biến hồng ngoại tiện lợi quá êm chê mẹ,5,12/5/2020,Positive,3,0,0
không chơi game lướt web xem phim mạng xã hội dùng gần 3 tháng thấy ổn không ưa tấm nền hãng nói ips mình khẳng định tft,5,1/2/2020,Negative,0,1,1
quá ngon mng ơi chơi pubg mấy bạn cấu hình trung bình cực kì ổn pin trâu không tin nchung dòng đt tui thích không thua đượcccc,5,17/03/2019,Positive,3,0,0
mua mẹ dùng thít màng to nghe rõ âm thanh tốt lướt web nhanh bảo hành 18 tháng 1 đổi 1 hơn 101 ngày lỗi kỷ thuật uy tính nhân viên nhiệt tình dễ mến tư vấn kỷ 1 triệu4 máy tốt,5,7/4/2020,Positive,5,0,0
chơi game màng hình a31 nhạy luôn khựng mọi thứ khác tạm ổn chụp hình ổn mạng 4g mạnh,3,16/05/2020,Neutral,1,2,0
điện thoại quá ngon trong tầm giá còn nói quá hài lòng,5,9/8/2020,Positive,1,1,0
mới mua 3 ngày đầu tiên cảm nhận đẹp cảm ứng hay đơ cảm ứng hay nhảy lung tung màn hình hay đơ nhận vân tay mặc dù mình xài dòng đt cảm biến vân tay lâu biết cách tạo 2 vân tay 1 ngón dễ mở hơn pin nhanh tụt dung lượng 4500mah nó nói chung tệmong bản vá kịp thời,3,29/04/2019,Negative,1,0,3
mình cài đặt khóa vân tay máy mở vân tay mở kiểu quẹt hình face ID không nhạy mình khóa xoay máy chế độ thông minh xoay mình luôn,4,23/02/2020,Negative,0,0,2
mình mới mua 2 ngày pin 5000 nhanh hết sạc 10w khá nhanh màn hình to hơi rổ camera chụp ổn vân tay nhạy realme ui dễ dùng tùy biến không lag mình mua bản 364 khá dư dã chip mạnh chủ yếu mình dùng bình thường chơi game không lag load áp nhanh đa nhiệm chạy cỡ 10 áp nhẹ còn nặng chắc cỡ 5 áp hơi tiếc realme không tặng tai nghe thôi kệ mình ít dùng loa nghe ổn to dùng okkk 5 sao,5,15/07/2020,Positive,4,2,1
làm sao tắt âm chụp màn hình sử dụng camera ạ trừ trường hợp tắt nút chuông bên trái,3,27/12/2019,Negative,0,0,0
mua máy 4 tháng pin còn 98 máy mượt chiến cross fire bao ngon camera chụp nét pin đủ dùng 24 giờ nói chung bỏ 13 triệu uổng phí tí nào đáng đồng tiền bát gạo ở,5,1/7/2019,Positive,4,1,0
ai mua samsung a10s rồimà cập nhật phần mềm phiên bản mớithì hãy cài đặc cập nhật phiên bản mớithì hết lỗi sạc sáng màn hìnhvà máy chạy mượt hơncamera chụp sángđep hơntất cả mọi thứ ổn hếtxài tốttầm giá tuy hơi cao hơn trung quốc phân khúc chấp nhận đươc hàng chất lượng đến thương hiệu nổi tiếngnên yên tâm mua xài,4,25/10/2019,Neutral,2,3,1
máy sài mượt cấu hình chạy nhanh thiết kế nhỏ gọn thuận tiện máy đẹp nhân viện nhiệt tình,5,8/1/2019,Positive,4,0,0
dùng 3 tháng thấy máy dùng dất tốtmáy ngon chơi game mượt fps cao chụp hình gọi ổn mang trải nghiệm mới mình hỏi lắp sim 2 ở đâu,5,6/4/2020,Positive,2,1,0
mình mới lấy hồi sángquả thật sử dụng được vài giờ cố nhân xét sauphải nói quả đất nhất pin trâu làmmàn hình muốn chạy nhẹ nhanh ánh sáng rõtốt trong tầm giánên mua,5,3/4/2020,Positive,4,1,0
mới lấy hôm 8t690 xài thích mượt pin trâu chụp hình đẹp ốp lưng hãng tặng không bảo vệ được camera,5,22/03/2020,Positive,4,1,1
phục vụ tận tình chu đáo máy dùng tốt thêm chương trình giảm giá quá tuyệt vời đánh giá,5,26/06/2020,Positive,2,0,0
3 ngày sử dụng cảm nhận mình ưu điểm pin ổn màn hình lcd 65 inch hiển thị khá đẹp đánh giá riêng mình màn lcd xài ổn định hơn bền hơn amoled dòng cao cấp so sánh tính năng đầy đủ dùng ứng dụng bên thứ 3 camera ổn đẹp trong tầm giá vân tay nhanh nhược điểm camera quá lồi xài ốp lưng còn lồi dễ trầy máy nhìn đẹp xài ốp lưng,4,6/11/2019,Positive,4,1,1
camera quá mờ tối thuibật 4g xài thi vô game chơi chả đxlâu lâu giật lắc đứg máy luôn mở bằg khuôn mặt chậm mới dx hơn 1 thág thấy chánbắt wifi kém,2,20/04/2020,Negative,0,0,4
máy đẹp chụp hình siêu đẹp gam 128g nhân viên điện máy xanh tam nông đồng tháp tư vấn nhiệt tình thái độ phục vụ tốt,5,18/04/2020,Positive,4,0,0
mình mua gần 1 tuần cảm nhận máy khá ổn vân tay nhạy dán kính cường lực dán không còn nhạy lắm nhận dạng khuôn mặt nhanh mình không dùng vân tay mọi thứ mình khá ổn tầm giá,4,10/10/2019,Neutral,1,2,0
máy xài một thời gian sao choi game tình trạng giật lắc quá vậy shop chạy mượt,3,15/08/2020,Negative,0,0,1
mua Facebook chụp hình hay mạng bình thường okđược iphone sang tí thôi chơi game nóng kinh khủng pin yếuchơi liên quận gần 2h sậpcòn tác vụ thống thường ngaymua thêm pin sạc dự phòng 20k mới mua được mấy định đổi,4,15/05/2019,Negative,0,1,1
sản phẩm tốt cam hơi tệ chơi game mượt hơn a72018,5,23/02/2020,Positive,2,0,1
máy dùng ổn mình trải nghiệm được 3 tuần cam đẹp pin trâu tiếc mình ăn trộm lấy mất máy,4,15/02/2020,Positive,3,0,0
dùng gần 1 tháng nay thấy ổn mọi thứ ảnh chụp đẹp sao mấy bác chê nhìu dzị,4,20/04/2019,Positive,2,0,0
vân tay cảm ứng kiểu bất tiện ai dùng tay trái nhỉ giá mở khóa vân tay đặt trong màn hình hoạc giữ ở vị trí lưng ổn,1,28/06/2020,Negative,0,0,1
mình đặt joy3 mua về dùng 2 ngày phát hiện lỗi chụp hình ảnh trực tiếp trong tin nhắn zalo lỗi mình đổi máy lần 2 lỗi đành trả mặc dù sản phẩm mình ưng ý mình không cơ hội dùng,4,19/02/2020,Negative,0,0,1
sài ổn liên quân mượt camera tâm ổn hỏi ảo 1 tí pin tương đối ổn mới mua hôm gì nhận xét,5,11/8/2019,Positive,2,2,0
cảm biến vân tay tệ quá mức ăn sai lầm mua samsung xử lý lỗi vân tay,1,15/08/2020,Negative,0,0,1
điện thoại tốt mình đâu thấy quảng cáo đâu không hề nóng máy hay wifi yếu người nói máy chụp hình đẹp tốt lắm,5,20/02/2020,Positive,2,0,1
thật một sản phẩm tệ máy thao tác vuốt chậm đơ dùng lâu đầu còn mượt dùng 1015 phút đơ khựng toàn tập mặc dù chơi game,1,9/3/2020,Negative,0,0,2
sản phẩm mình dùng đc hơn 4 tháng cam ổn cấu hình mượt pin vó thể gọi ổn chơi game liên tục tầm đc 4h50 còn bth lướt Facebook tik tok đc tầm 1 ngày rưỡi game tầm 2 tiếng hơi nóng mayd một xíu không sao nói chung sản phảm tốt hợp với giá tiền,4,16/08/2020,Positive,4,1,0
mới nhận hàng hôm máy đẹp loa ổn hiệu năng ổn tuy nhiên miui 11 triệuên android 10 tối ưu tốt lắm giao diện gọi điện thuần google tùy biến tài khoản micloud đồng bộ cuộc gọi tin nhắn hdr youtube tối ưu lắm,4,4/4/2020,Positive,2,1,0
máy sạc pin quá chậm mất 5 tiếng sạc đầy pin cấu hình tầm trung lướt web facebook được,3,2/4/2019,Negative,0,1,1
mình thấy sản phẩm sài tốt giá thế ổn chơi game liên quânpupg lướt web facebook zalo mượt ổn máy gam 3ghi chạy con chip snapdron 632 máy ổn định camera xấu thât quay phim kilogram được 4k full hoạt động nó dừng ở hoạt động hoặc hoạt động thôimình mua ngày 142 tới giờ máy ổn,5,21/02/2020,Positive,3,0,1
máy tầm giá oke mấy bố đòi ứng dụng nặng thế mua máy cao dùng,5,14/03/2020,Positive,1,1,0
mới mua được 1 tuần nói chung giá con quá ngon pin tương đối ổn dùng ít thoải mái 2 ngày 1 ngày nhận dạng khuôn mặt nhạy tiện luôn à tắt bớt thông báo gỡ bớt ứng dụng máy chạy nhẹ nhàng,4,12/11/2019,Positive,2,2,0
xài cam online ban chất lượng ổn nhân viên bán hàng thân thiện nhiệt tình,3,16/02/2020,Positive,1,1,0
gần 1 năm dùng thấy mọi thứ quá hoàn hảo pin thứ ngon máy đơ bao giờ,5,20/04/2018,Positive,3,0,0
dùng 1 tháng cực update chơi game sao ngón ổn sạc nhanh pin lâu pubg liên quan ff cod quá mượt lâu giật tí thôi chất lượng gia công không tốt ở máy hơi ọp ẹp 2 triệu quá oke,5,28/03/2020,Positive,2,2,1
mua thế giới di động thị xã an khê gia laiqua 48h sử dụng cảm nhận máy đẹp mượt hợp mình làm vlog camera chụp hình quay video đẹp nhân viên nhiệt tình dễ thươngpin trâu nha mọi ngườisau bình luận tiếp nha quá đẹp sang trọng,5,13/01/2020,Positive,5,0,0
ưu điểm cấu hình đến vẻ bề ngoài duy nhất thấy không hài lòng lắm độ nhạy hơi cao mất công tìm tòi chỉnh camera quay phim không góc rộng chụp ảnh nhàm,5,13/11/2019,Positive,2,1,1
sản phẩm tốt mượt ios 13 bao ngon luôn mình dùng 7 tháng pin còn 97 nói chung ổn ngon trong tầm giá tội lte hơi yếu,5,23/09/2019,Positive,2,2,1
em mua ip7plus 3 tháng dung lượng pin còn 98 mong giải đáp ạ,4,13/12/2019,Negative,0,0,1
nhận máy bữa ngày 7 dùng đi xíu quay tự động tắt nguồn lấy máy tới giờ máy 1 lần duy nhất máy mong tgdd trả lời nhanh dùm mình hay lỗi phần mềm tgdd trả lời nhanh dùm mình nha,4,14/04/2020,Negative,0,0,1
mua về xài 5 tháng thấy ổn pin lâu hết sạc nhanh tầm 2 tiếng camera đẹp máy mạnh chơi game ổn pubg mobile liên quân mượt đáng đồng tiền,4,17/04/2020,Positive,5,0,0
mới mua con về sao sóng nó yếu hai hoặc ba nấc không nổi nất 4 ưng mất hết sóng luôn ưng ngườin khác gọi thuê bao trong không tắt nguồn vậy bên cửa hàng chịu đổi không ạ,3,25/06/2020,Negative,0,0,1
sản phẩm tốtnhân viên nhiệt tìnhđặc biệt chị vy tgdđ ở trần hưng đạo kon tum tư vấn hỗ trợ nhiệt tình,5,1/5/2020,Positive,2,0,0
ai lỗ nge loa ngoài máy sài 2 tháng không rơi rớt hay và chạm ì,1,20/04/2020,Negative,0,0,1
máy thiết kế đẹp sang trọng nóng lời đồn g90t ngon ai băn khoăn xúc mau nha liên quân full settings mượt nóng,5,13/05/2020,Positive,2,0,0
sản thiết kế đẹp mỏngcảm ứng mượn chụp hình cực đẹp thiết kế sang trọng mình thích sản phẩm,5,16/10/2018,Positive,4,0,0
máy xài ôk tuy mua ở tgddmáy pin cầm xài trung bình hơn 1 ngày dàicảm thấy rát ổn,5,31/03/2020,Positive,2,0,0
sámung a71 sài ổn tai nghe quá tuệ giờ mjh dùng điện thoại tai nghe thấy con a71 quá dở,3,9/4/2020,Negative,0,1,1
may xài 3 tháng ổn cấu hình mạnh chơi game tuyệt đáng đồng tiền nhân viên phục vụ tốt,5,5/5/2017,Positive,4,0,0
mình chạy xe ôm công nghệ grab mình đổi giồng máy realme xiaomi redme note 8 vivo s1 sử lý ứng dụng chậm bác sóng 4g iếu định vị đúngnhờ em nhân viên vở giới thiệu sản phẩm vivo y19 tốt hơn loại máy sản phẩm hãng khác vivo y19 chê,5,13/03/2020,Positive,2,0,0
pin trâu giải nhiệt tốt chơi game mobile legends full độ hoạ không nóng sạc nhanh camera tạm đc không quên nói nhân viên tận tâm nhiệt tình,5,9/7/2020,Positive,3,1,0
quét vân tay chậm đổi nhận diện quá nhanh pin tốt bạn tận tình ai kinh nghiệm chụp ảnh cài đặt mách mình thanks postscript trải nghiệm hơn 48h,5,9/12/2019,Positive,2,1,0
mới mua một em trưa nay nhân viên phục vụ tận tình giao hàng tận nói chung good,5,16/04/2017,Positive,1,0,0
phím back vẻ nhạy lắm pin xạc 23h30 tới 5h30 sáng pin 20 80 pin 5000 vẻ dùng ngày thôi,2,14/03/2020,Negative,0,0,2
đúng giới thiệu cắm tai nghe bắt radio âm rè cắm tai nghe mới nghe radio,1,2/2/2020,Negative,0,0,1
máy thường đơ lag quárất tệdc pin trâuthật sai lầm mua con,1,20/12/2019,Negative,1,0,2
ở bên tay màn hình vết kẻ đen saoở chỗ âm lượng mong tư vấn tôi mới mua song,2,15/05/2020,Negative,0,0,1
máy mượt chơi game tốt không lag pin trâu camera chụp đẹp đa nhiệm tốt,5,15/08/2020,Positive,3,0,0
sản phẩm tốt máy nhanh mượt đẹp nhân viên phục vụ hướng dẫn tận tình hài lìng 100,5,1/5/2020,Positive,3,0,0
mình mua máy được gần 2 tháng mình xài thấy ổn mng pin sử dụng ít 2 ngày mình sạc một lần còn sử dụng xài trong thời gian sáng đến tối luôn 1011h mọi thứ ổn chụp ảnh hay call video hơi nóng máy một chút,5,9/7/2020,Positive,2,1,1
sai ổn đinh chơi đc tất cả game mình mua máy thg 5 2019 giờ đc mua sim 260 không không zay admin,5,13/12/2019,Positive,2,0,0
sài tốt tất cả tốt hài lòng người việt nam dùng hàng việt nam ủng hộ hàng việt nam,5,4/8/2020,Positive,2,0,0
tuyệt máy sài mượt sắc nét chụp ảnh đẹp nhân viên thân thiện nhiệt tình,5,14/04/2018,Positive,4,0,0
em hỏi chỉnh cử vuốt lần vuốt màn hình chính nó hiện 2 góc cạnh bên làm sao mất vậy em định chụp gửi không được với sao máy em đêm giảm 34 pin vậy em chỉnh nhầm gì không em mới mua đc 45 ngày,4,2/7/2020,Negative,0,0,2
khoảng nửa tháng sai thấy mọi thứ oke lâu vao mesing nhắn tin tự nhiên vặng không hiểu gì mọi thứ ổn,5,7/5/2020,Neutral,1,0,1
ai chê con bằng dòng s20 samsung xem sam chắc hơn màn camera cấu hình con ăn chắc,5,4/5/2020,Neutral,1,0,1
tuyệt cầm máy chắc chắn đầm tay ngoại quan đẹp sang trong trông rút men,5,25/09/2019,Positive,2,0,0
dùng một năm okcảm giác ngày đầu dùngcân mọi loại gamecamera trc hơi tệ xíu,5,27/03/2020,Positive,2,0,1
sản phẩm thiết kế đẹp pin trâu chơi game mượt ngoại trừ phím cứng hơi khó phản hồi nhận không loa ngoài nghe ở âm lượng nhỏ rè nói chung mất kia ở tầm giá cấu hình thiết kế quá ngon không đòi hỏi,5,19/03/2020,Positive,3,2,1
pin chán thật wifi bắt kém cấu hình nâng cao chạy không bằng máy cũ nói chung không mua lưới reno 2f,2,21/02/2020,Negative,0,0,3
máy update mui 1035 sao sài thấy nóng hảo pin bản cũ mua ở tgdd 1028,4,14/05/2019,Negative,0,0,2
16112019 đuợc tận tay cầm redmi note 8 pro máy đẹpchụp ảnh okgame khỏi bànk nóng ytb,5,16/11/2019,Positive,3,0,0
điện thoại tôi mua 5 tháng giờ camera mở được camera sao bình thường lỗi phâm cứng hay phầm miềm,3,19/08/2019,Negative,0,0,2
ý kiến riêng tôi máy viên pin trâu 5000 mah chơi game ổn thể gọi mượt tầm giá thuộc phân khúc giá rẻ nói mượt thứ hai về giải trí xem phim ở mức độ bth máy trang màn hinh ips lcd độ phân giải hoạt động xem phim bật 720p thứ ba wifi bth thứ tư màn hình hơi ám vàng tím vân tay nhạy thứ năm loa tạm ổn to nhỏ đủ nghe cuối về camera máy tích hợp cảm biến chính với độ phân giải 13mp phụ 8mp 2mp chụp ảnh thể gọi tạm,5,25/06/2020,Positive,2,2,1
mua 2 tháng tốt ngon 3 nhượt điểm 1 chơi free fire pubg tốt ở tựa game free fire hình ảnh tối ưu đc mặc dù setting cao max chất lượng hình ảnh đưa khá xấu đồ họa tối ưu tốt ở tựa game pubg ổn không quá ngon ping không ổn định không wifi hút wifi kém còn ở liên quân không chê 2 chơi game nóng mặc dù không ở thời tiếc nóng liên quan free fire ít nóng chơi pubg tới 41 độ không biết game hay điện thoại 3 652 hoạt động quá tệ không đòi hỏi thêm về tầm giá màn hình rổ khá nhìn ảnh khá rổ,3,27/04/2020,Negative,1,2,2
nhân viên nhiệt tình khach hàng mình hài lòng ngoại hình máy đẹp camera chụp ảnh đẹp pin trâu mang hình đẹp mình thích vivo v19 nay,5,6/5/2020,Positive,5,0,0
mình mới mua một tuần máy mượt pin dùng 15 ngày màn hình đẹp dễ sử dụng camera tốt,5,14/06/2019,Positive,4,0,0
mới mua hôm pin trâu camera sát nétgame liên quân ngon khỏi bàncho 4 saothêm 1 sao nhân viên nhiệt tình 5 sao,5,20/10/2019,Positive,4,0,0
máy mới mua về xài tốt pin trâu tụt hơi nhanh vân tay khá nhạy màn hình ổn nói chung ổn,4,15/07/2019,Positive,3,1,0
máy lỗi nhất wifi danh bạloa điện thoại quá nhỏ camera xứng đáng 1 sao,1,17/02/2020,Negative,0,0,2
mới mua 3 ngày máy củ sử dụng giá 8t5 bảo hành 10 tháng đánh giá tiền dòng máy quá ổn vân tay hơi chậm nhanh màn hình sạch không dính vân tay camera đẹp pin sạc siu nhanh quay video chống rung tốt chụp ảnh ổn mình ích chụp ảnh giá tiền mình bỏ thấy quá ổn được thêm bút spen còn nhận khuôn mặt mình thấy nhanh nhạy sao thấy ai củng chê nhỉ mình thấy bao nhanh,5,30/05/2020,Positive,4,2,0
máy ổn chụp cận cảnh 35 cmcòn vật lẽ bây mất không chụp đượcloa to rung mặt lưng ốp,4,13/01/2020,Negative,1,1,1
dây sạc đt sạc không vô chập chờn ghi thông báo sạc bằng cáp không sạc siêu nhanh bên tgdd bảo hành khộng ạ,5,2/5/2020,Negative,0,0,2
pin trâu pubg max setting ổn không giật lag pin trâu nóng youtube tiis tiền camera chụp ảnh ổn,4,10/1/2020,Positive,4,0,0
sản phẩm dùng tốt bền đẹp ưng ý nhân viên nhiệt tình hướng dẫn sử dụng dễ hiểu ủng hộ điện máy xanh,5,19/08/2018,Positive,3,0,0
mới mua xài bá chấycảm ứng 90hz qá mượt không 1 lag giậttốc độ nhah vãi chưởngloa topin trâusạc cực nhanh 30p 70 pin xài vì vulq max phà phàxài cả ngày không thấy hết pinqá ổnqá tốtngon hơn note 8 pro nhìuae nào mún muacứ mua nhaqá tuyệtlựa chọn không tồi,5,6/7/2020,Positive,5,0,0
em mua đt 3 tuần ạ tất cả tốt chụp hình siêu đẹp tuy nhiên khoảng lâu hay đơ hoặc không cảm ứng khuyên chơi pubg liên quan hay ff setup đồ hoạ trung bình chơi bao ngon luôn nói chung a51 mua,4,6/5/2020,Positive,2,0,1
máy nokia 23 em mua một tháng thấy máy tốt pin trụ lâu cầm chắc chắn bền giá rẻkhuyên mọi người mua máy sử dụng đi ạ,5,12/3/2020,Positive,4,0,0
máy khá đẹppin khá trâuvân tay khá nhạychơi game khá mượtcamara chụp khá đẹpsạc pin khá nhanhnhân viên khá tốt,5,28/04/2020,Positive,6,0,0
máy dùng tạm ổn thiết kế đẹp pin trâu nói chung hài lòng về sản phẩm đặc biệt gái tgdd xinh,5,17/04/2020,Positive,2,1,0
chơi liên quan tạm đc tung chiêu thị cảm ứng không ăn thật vọng về game còn phần khác ổn,4,10/10/2019,Negative,1,1,1
điện thoại mình mới mua hôm hết pin sạc 7 tiếng đầy pin nói sạc nhanh thua điện bình thường nghĩ mua điện thoại,2,21/06/2020,Negative,0,0,2
nói chung trong tầm giá sản phẩm dùng khá tốt chiến game mượt đôi nóng hiện tượng giật lác camera chụp khá đẹp còn camera chụp nét lắm dung lượng pin người nói nó tụt nhanh tui thấy nó trâu lắm sử dụng 8giờ đến 4 giờ chiều mới hết máy dễ nóng,5,13/07/2019,Neutral,2,3,0
tất cả tuyệt vời điểm yếu duy nhất pin 4000 mah tụt khá nhanh,5,28/07/2019,Neutral,1,0,1
máy xài quá okko uổng công đợi máy đến giờ gần 2 thángmáy nhìn đẹp sang trọng,5,17/04/2019,Positive,2,0,0
mình dùng đc 1 tuần xem video youtube bằng 4g ban đầu 8 phút1 đến hôm nay còn 7p1 văng app 1 lần sóng 4g hay nhảy xuống 3g sóng chỗ mình yếu máy cũ mình lần nào gọi video người mình giống bệnh vàng đã còn thấy vấn đề,4,11/8/2020,Negative,0,1,4
máy mới mua về tốt cảm ứng mượt touch ID nhạy camera sắc nét nói chung tuyệt nhân viên vui vẻ,5,10/7/2018,Positive,4,0,0
máy dùng quá ổn luôn hôm mình mới mua cảm nhận hàng đẹp nói chung ổn,5,28/04/2020,Positive,2,0,0
đt sài ổn nha mọi người pin không quá nổi tệ 4000msh à kêu đau bằng 5000 nói chung ổn mik sài đc gần 1 tháng thấy ổn,5,8/6/2020,Positive,1,1,0
sản phẩm tệ ban đầu đọc đánh giá mọi người hơi hoang mang mua trải nghiệm bây giờ mới thấy cực kì hối hận xài 3 ngày thực muốn điên luôn pin 4000mah xài còn chẳng nửa ngày vân tay ngày đầu mấy ngày không nhận dạng dùng mật mã thường khe sim tự động tháo sim lắp sim 2 3 lần mới dùng trong sim lắp con j7 prime xài ngon ơ phím cảm ứng mượt không nhạy camera chống rung tệ cực kì còn nói quá tệ 1 con đt giá gốc gần 8 triệu,1,23/03/2020,Negative,0,1,5
nhân viên phục vụ tốt máy sài ngon chơi game mượt pin trâu vân tay nhạy nói chung ổn,5,17/06/2019,Positive,5,0,0
điện thoại loa bé quá ram 8g cảm giác bằng ram 6g pin 5k sụt khá nhanh,3,4/10/2019,Negative,0,0,3
máy hay đứng lâu còn lắc màng hình bấm ăn vân tay đc,3,11/9/2019,Negative,0,0,2
dùng đc hơn 1 tháng cảm thấy biết siêu phẩm hay khỉ khô dùng chán đời vô màu loè loẹt camera xấu chậm đơ nhận vân tay chậm nhận diện khuôn mặt ai đưa mở đc nói chung đồ tàu khựa khác pin yếu đánh liên quân giật dùng bộ gõ tiếng trung lỗi nói chung đừng ai mua,1,5/8/2020,Negative,0,0,7
mua được 4 tháng xài tới giờ ổn game liên quân hay pubg không lag chụp hình ổn hài lòng sản phẩm luôn ủng hộ vivo,5,2/3/2020,Positive,4,0,0
thế giới di động làm ăn đt đem về sài bỏ túi quần 1 ngày cong đem 1 đổi 1 không chịu mọi người tẩy chay đừng sài dòng,1,30/09/2019,Negative,0,0,2
mua 3 ngày nói chung tất cả tốt nhân viên đến máy trừ pin hơi nhanh một tí thế thông cảm màn hình lớn 4 sao,4,15/07/2020,Positive,3,1,0
pin nhanh hết quá mình check email kiểm tra tin nhắn pin mau hết j7 2016 mình xài pin tệ hơn mình mới mua 2 tuần,1,14/02/2020,Negative,0,0,1
thật ngờ sản phảm giá tầm trung hiệu năng tốt đến,5,2/4/2020,Positive,1,1,0
máy a70 mình lỗi ic sạc giờ muốn đổi sao dùng điện thoại lỗi chán ghê,3,11/10/2019,Negative,0,0,1
mới mua đc mấy pữa chơi game clash của clans không cũg nóg máy còn hơi giật gặp còn chơi liên quân hong pjt sao àk ram 8g ảo quá cảm thấy không hài lòg chắc đổi quá,2,10/3/2020,Negative,0,0,2
mới mua máy 2 ngày dùng tốt pin trâu 1 ngày mới sạc dùng lướt web ứng dụng mạng xã hội ổn định chơi game liên quân ổn giật lác bắt sóng khoẻ,5,2/6/2020,Positive,4,0,0
quả pin trâu mới đôi đơ không hiểu lí mặc dù không chơi gamemới mua 1 tuần trải nghiệm,3,1/9/2019,Neutral,1,0,1
màn hình nói đẹp hoàn hảo loa ngoài bình thường pin ngon sạc 2h đầy pin cục sạc cổng cái to cái quá còn cảm biến vân tay bạn cài tối đa 3 dấu vân tay bạn cài ngón chính 3 dấu luôn nha đảm bảo bạn nó nhận chính xác luôn nhớ xoay ngón tay 360 ổn mình không thấy loạn cảm ứng hết kkkk chơi pubg ngon màn hình 209 đầu tiên luôn xem phim chiếu rạp bao phê,5,29/06/2019,Positive,3,1,0
mình mua 10 ngày sài thử thấy samsung a70 ổn tốt đừng nghe lời mấy người kia nói samsung a70 đồ tàu,5,11/6/2019,Positive,1,0,0
cấu hình mượt nhờ gpu turbo chơi game thíchpin củg trâu lướt web Facebook chơi game 7h 100 tuột còn 65 lướt web lâu quay về màn hình chính hơi đơ một chút nói chung ổn,5,9/7/2020,Positive,2,1,0
mua về sử dụng hơn 6 tháng đến nay cảm nhận máy chạy mượt ổn định cam chụp ban ngày đẹp chụp buổi tối thiếu sáng bức ảnh bình thường pin trụ lâu muôn mua thêm phiên bản màu đỏ mua về xài không hết thích cây đỏ,5,26/06/2017,Positive,2,1,0
mua đc nửa tháng mọi thứ bình thườngnhưng pin mới mia khá khỏe 2 tuần sụt pin hơi hao,3,28/06/2020,Negative,0,1,1
anh em không mua con sài còn thua iphone6 wifi 3g bắt sóng quá tệ sai lầm bỏ tiền mua con,2,28/12/2019,Negative,0,0,2
hài lòng pin trâu nhân viên nhiệt tình trung thành tgdd mua máy 1 tuần sử dụng ổn,5,7/10/2019,Positive,3,0,0
